id,graphics,matchmaking,store & microtransactions,technical_issue,mechanics,developer_support,event,community,hero_design,difficulty,review
229,0,2,0,2,0,0,0,2,0,0,game thì lag ghép trận toàn gặp mấy thằng tệ hại xong trận sau vẫn nó xong bảo thì nó chửi .đúng là game toxic .2sao là quý lắm rồi
230,0,0,0,0,2,0,0,0,0,0,game như vô cùng chơi mãi mới lên được uy tín không chơi một trận thôi trừ mất 6 uy tín game như vô cùng
231,0,0,0,0,2,0,0,0,0,0,cơ chế trừ điểm cờ liên quân như tệ hại hài
232,0,0,0,2,0,1,0,0,0,0,hãy nên sửa lại lỗi chơi rank mà tự nhiên chơi đấu thường làm tôi tức nên tôi cho 2 sao
233,0,0,0,0,0,0,0,2,0,0,cũng tạm.nhưng toàn trẻ trâu
234,0,0,0,2,0,0,0,0,0,0,"game tệ hại, bị văng game không cho vào rồi còn trừ sao nữa"
235,0,0,2,0,0,0,0,0,0,0,"chơi cũng hay như hút máu giống play quá, nên cho 100qh chỉ với 20k mới được 5 sao nha"
236,0,0,0,2,0,0,0,0,0,0,"chơi mà nó cứ nói là mạng bất thường rồi thoát ra, nói cho đã xong rồi nói afk trong khi mạng thì mạnh"
237,0,2,0,0,0,2,0,2,0,0,"liên quân sao lại có nhiều trẻ trâu vậy? nói thiệt nha tôi không thích cái tình cảnh bọn trẻ chơi liên quân mà ích kỷ, thể hiện và đa số trận tôi chơi vào buổi tối toàn gặp cảnh này và bọn trẻ trong trận cứ toàn đường ai nấy đi mà không đi chung dẫn đến trong những trận đấu hạng thì tỷ lệ tôi thua do bọn trẻ chiếm lên tới hơn 80 trong các trận thua đấy. tôi mong nsx của game garena đề nghị phải có 1 phương án giải quyết chuyện này chứ tình cảnh mà tôi gặp thì sẽ có nhiều người giống tôi. hết"
238,0,0,0,2,0,0,0,0,0,0,game bị gì vậy không chơi vài tiếng là nó lại bị khuyết tật lại phải xoá đi tải lại
239,0,0,0,2,2,0,0,0,0,0,mất mạng afk trừ tới 20 uy tín nể thật
240,0,0,0,2,0,0,0,0,0,0,không tải được game luôn
241,0,0,0,0,2,0,0,0,0,0,chả làm gì mà cũng bị cấm
242,0,0,0,2,2,0,0,0,0,0,"rất rất lag luôn á , mình tính hoan hỉ cho game 3 sao mà đăng nhập mãi chẳng vào được , chơi thì văng bị trừ uy tín ."
243,0,2,0,2,2,0,0,0,0,0,wifi yếu máy lag nên văng ra vô chơi lại thắng vẫn bị trừ uy tín không được tăng sao hạng dù vô chơi lại là chơi hết mình gánh team nữa
244,0,0,0,2,0,1,0,0,0,0,"mật khẩu tài khoản bị thay đổi liên tục không rõ nguyên nhân, nhà sản xuất xem lại và khắc phục"
245,0,0,0,0,0,2,0,2,0,0,tố cáo người có hành vi xúc phạm thì không được. lần nào tố cáo thì cũng bảo là chưa có dấu hiệu vi phạm
246,0,2,2,0,0,1,0,2,0,0,ghép trận như tệ hại toàn gặp tệ hại team mình team bạn hay vô cùng tặng 18000 ruby mà không dùng được mong gà sửa lại
247,0,0,0,2,0,0,0,0,0,0,vô trận máy mượt nhưng không vô được xong bảo afk chịu
248,0,2,0,0,0,0,0,2,0,0,"team ngu như gì á chả được nước nôi gì toàn đứng nhìn, combat tổng toàn lẻ. ghép phải cái đội người thắng được có vài sao xong nó cho ghép tụt tệ hại mấy chục sao"
249,0,2,0,0,0,0,0,2,0,0,ghép trận gì toàn team mình ngáo còn team ngta đáng như kỳ cựu vậy hệ thống ghép như tệ hại
250,2,0,0,2,0,2,0,0,0,0,skin violet kugisaki nobara của em bay đi đâu rồi anh garena ơi
251,0,0,0,0,0,2,0,2,0,0,"không hay đâu nhé. vào game tưởng một sân chơi lành mạnh ai ngờ gặp toàn người phá game. khuyên thật nếu ở mức rank thấp thì ít gặp phá game chứ lên cao thì toàn gặp mấy loại người phá game. không hài lòng với nhà sản xuất game. nhà sản xuất game nên vào cuộc sớm hơn để trừng trị những người chơi đó. nếu mọi người thích chơi một tựa game có môi trường lành mạnh thì không nên chơi game này. có thể lời nói này của tôi sẽ bị nhà phát hành game ẩn hoặc xóa nhưng những lời tôi nói trên là thật,.."
252,0,0,0,2,0,0,0,0,0,0,"tôi đang đến chiến tướng thì gặp hack dame,cay vô cùng.?."
253,0,0,0,2,0,0,0,0,0,0,lag vô cùng
254,0,0,0,0,2,2,0,0,0,0,đánh game bên kia ép quá ép tỉ số mình đáng 1 5 2 vậy mà là phá game trong khi chỉ số đứng hạng 2 mà bị trừ uy tín vì phá game quá sức vô lý yêu cầu điều chỉnh lại phục hồi uy tín trận vừa rồi cho tôi
255,0,2,0,2,0,0,0,2,0,0,"game hay mình rất thích chơi nhưng đồng đội toxic, phá game thì không tố cáo được, mạng ổn định mà nhiều lúc cứ lag, chẳng làm gì tự dưng tự văng game xong vào lại thì bị tố cáo với trừ uy tín, nhiều khi còn bị đứng hình không lí do mà rõ ràng máy là máy mạnh, không thể hiểu nổi??"
256,2,0,0,2,0,0,0,0,0,0,mỗi lần tôi đi dọn dẹp dữ liệu rồi vào game bị hỏng không chơi được mà màn hình còn bị tím lè
257,0,0,0,0,0,2,0,0,0,0,"game cấm tài khoản tui vì lý do không chính đáng tui thề tui méo biết mình bị gì luôn mà bị cấm tài khoản tới 2027 tui hay chơi cờ liên quân bằng chia đôi màn hình , để 1 bên chơi một bên đọc truyện . nếu truyện này có sai thì tui nhận . nhưng hơi oan ức quá tui chơi game từ thời năm đầu ra mắt tới giờ chung thành với game nhưng đâu ngờ game trực tiếp ban tôi luôn . và có lẽ tôi sẽ rời bỏ người bạn đồng hành này của tôi mà bước ra một bước mới cho cuộc đời . tạm biệt bạn của tôi . nick hùngthíchngủ ."
258,0,0,0,2,0,2,0,0,0,0,gà ơi sao lỗi hoài vậy ạ ?
259,0,0,0,0,0,0,0,0,0,0,quá tệ
260,0,2,0,2,0,2,0,0,0,0,game à bị lag tài khoản vô bị trừ mất 20 uy tín mong game sửa lại ạ
261,0,2,0,2,0,2,0,2,0,0,"liên quân kiểu gì vậy mạng đẩy vạch thì cho nó còn 1 vạch còn team đánh đã gây ức chế rồi còn chửi lại còn hay tranh đường và lỗi cực nhiều, tố cáo thì không bị trừ uy tín còn giúp đỡ cho team thì lại bảo là phá game bị trừ uy tín mong nhà phát hành xử lí những việc như này"
262,0,2,0,0,0,2,0,0,0,0,đề nghị liên quân cải cách lại bảng tố cáo thêm vào một số chi tiết nữa chứ tố cáo hoài mà không bị gì không sửa thì tôi qua bên bang bang chơi đó.
263,0,2,0,2,0,2,0,0,0,0,"không giải quyết được hack map tràn lan, mất công bằng game"
264,0,0,0,2,0,2,0,0,0,0,chán thế mới sạc pin xong tháo chơi liên quân mới là đã bị lỗi tải rồi xóa lại tải lại lần sau anh liên quân nhớ xem lại lỗi tải cho em nha
265,0,0,0,2,0,0,0,0,0,0,lỗi đăng nhập lắm vậy ??
266,0,2,0,2,2,0,0,2,0,0,"đồ tập 1 đống trong rương không bán không làm gì được, chat thì viết gì cũng chặn. xếp trận thì cứ tiến rồi lùi như cái máy. game thì càng ngày càng nặng dung lượng."
267,0,0,0,2,0,1,0,0,0,0,"game lag, toàn văng, điện thoại hết pin, mong nhà phát hành khắc phục"
268,0,0,0,2,0,0,0,0,0,0,tôi không đăng nhập vào game được . không giống như liên quân bang bang
269,0,0,0,0,2,0,0,2,0,0,trừ uy tín thôi chứ còn cấm chat ai thèm ai nữa
270,0,2,0,2,2,0,0,0,0,0,"game cứ đến lúc sắp lên hạng thì toàn gì đâu không, ấn chiêu mấy lần không được dù chiêu đã hồi, chả thấy tướng đâu dù tướng không núp bụi hay tàng hình vẫn dính chiêu mà chiêu mình thì lại không trúng. vài lần thì bực thật tính bỏ qua rồi đằng này đến cả chục lần thì tôi cũng chịu. dù game chơi hay nhưng toàn mấy cái ức chế nên cho 2 sao"
271,0,0,0,2,0,0,0,0,0,0,không biết sao không cập nhật được?
272,0,0,0,2,0,0,0,0,0,0,vô game không được
273,0,0,0,2,0,0,0,0,0,0,vô game không vô được
274,0,0,0,2,0,0,0,0,0,0,game tệ hại đang chơi đá game 7 phút sau mới vô được thua game
275,0,0,0,2,0,0,0,0,0,0,lỗi vô cùng. garena phải cho đăng nhập google ở liên quân . trong khi free fire lại có thể đăng nhập google được
276,0,2,0,2,2,0,0,0,0,0,không hiểu sao chơi tài khoản bị người khác đăng nhập vô bị văng mà game bảo trừ 3 5 mà 20 là sao nó chỉ 1v1 chứ 5v5 đâu?
277,0,0,0,0,2,2,0,0,1,0,game mỗi lần ra tướng mới là cho nó mạnh hết cỡ làm sao mà tướng cũ chơi được mong game xem và thay đổi
278,0,0,0,0,1,1,0,2,0,0,đề nghị game có phần tố cáo bọn tệ hại
279,0,0,0,0,0,0,0,0,0,0,game ổn
280,0,0,0,0,2,0,0,0,0,2,cày được 10 trận mà không lên nổi 3 uy tín
281,0,0,0,2,0,0,0,0,0,0,chơi game đến lúc tải trận thì lại kêu mất kết nối chẳng hiểu làm sao nhưng kiểm tra wifi thì lại rất ok đến lúc vào trận rồi thì lại bị afk trừ uy tín
282,0,0,0,2,0,0,0,0,0,0,đăng nhập thì không cho vào cứ bảo lưu cái vô cùng
283,0,0,0,0,0,0,0,0,0,0,game tệ hại
284,0,2,2,0,0,2,0,2,0,0,"nhân phẩm tài khoản đen nạp mua gương không trúng tôi không nói, giờ cày rank thì gặp lũ phá với feed cay không chịu được, bị hạ sao mà còn tố cáo không được"
285,0,0,0,2,0,2,0,2,0,0,"game lag không làm gì cũng bị trừ uy tín, lũ phá game thì không tố cáo được, trừ uy tín vô lí vô cùng"
286,0,0,0,0,2,2,0,0,0,0,hạn chế chat quá nhiều ngôn từ lành mạnh cũng bị tố cáo cấm chát 1 ngày garena nên xem xét lại đánh giá 2 sao bỏ game thôi
287,0,2,0,0,0,0,0,2,0,0,lúc nào team cũng toàn sivi ghép team chịu thật
288,0,0,0,2,0,2,0,2,0,0,yêu cầu xử lý thật nghiêm tình trạng hack và afk
289,0,0,0,2,0,0,0,0,0,0,lag vô cùng
290,0,0,0,0,2,2,0,0,0,0,tình trạng bị cấm chat vô lý rất nhiều lần
291,0,0,0,0,2,2,0,2,0,0,"chơi bình thường mà cũng bị trừ uy tín mà mấy cái đứa chửi tục các kiểu thì không tố cáo được , không chơi mà bị tố cáo là afk xong trừ uy tín vào game mà hú hồn vì uy tín của bản thân bị trừ 6 điểm , mong nhà phát hành sửa cái này cho"
292,0,0,0,2,0,0,0,0,0,0,game lag quá máy tôi ip15 prm mà còn bị delay
293,0,0,0,2,0,0,0,0,0,0,lúc vừa tải chơi khá ngon và mượt nhưng chơi dần thì game bị lag với hay bị văng khá khó chịu
294,0,0,0,0,0,0,0,2,0,0,lên rank tinh anh thì gặp trẻ trâu
295,2,0,0,2,0,0,0,0,0,0,má năng vẫn bật 2 hiệu ứng bật 1
296,0,0,0,0,0,2,0,2,0,0,chơi thì vẫn oke nhưng mà bọn trẻ trâu cứ giành tức mà không làm được gì tố cáo mấy thằng nói chuyện vô giáo dục mà tố cáo 2 3 lần thì không được mong garena xem xét lại chứ kiểu này không còn ai chơi nữa!
297,0,2,0,0,0,0,0,0,0,0,"ghép trận mất công bằng, kim cương ra kim cương tinh anh ra tinh anh chứ không thể nào mà 1 trận kim cương gặp cao thủ được"
298,0,0,0,2,0,0,0,0,0,0,tài nguyên cứ tự tải liên tục tắt đi một hồi lại tự tải lại mặc dù chả chạm vào thứ gì để tải hết.
299,0,0,0,2,0,0,0,0,0,0,vô chưa được chơi là bị đứng game
300,0,0,2,2,0,0,0,0,0,0,lỗi tặng quà à rõ ràng là đủ quân huy mà bắt người ta nạp thêm là sao
301,0,0,0,2,0,0,0,0,0,0,tài nguyên game lớn vô game lag văng trừ uy tín đau dẫn đến chán chơi
302,0,0,0,0,0,1,0,0,0,0,liên quân hợp tác với solo levelling sẽ là bước đột phá mới trong game
303,0,2,0,0,0,2,0,2,0,0,"nguyên nhân mỗi lần chơi cứ gặp hack map, phát ngôn thiếu văn hóa, chơi game toàn biết phá, tố cáo thì không được kết quả . hậu quả làm mất cân bằng game , ảnh hưởng đến nhiều người . tôi rất mong garena phải xem xét , xử lí sao cho hợp lí tránh những tình trạng như ở trên và phải có hình thức xử phạt với những người vi phạm. để game cân bằng hơn."
304,2,0,0,2,0,0,0,0,0,0,game lỗi nhiều quá vào trận thì chữ mất hết
305,0,0,0,0,2,0,0,0,0,0,cấm chat kiểu gì mấy tháng chưa mở
306,0,2,0,0,0,2,0,0,0,0,trời ơi ghép rank sàm vô cùng 1 bên 5 đại cao thủ còn 1 bên thì 4 cao thủ 1 đại cao thủ ?? ý nhà phát hành muốn sao ????
307,0,0,0,0,0,0,0,0,0,0,làm cách nào để chơi được
308,0,0,0,2,0,0,0,0,0,0,vô game cứ đứng hình không thể chơi
309,0,0,2,0,0,0,0,0,0,0,"shop đá quý như tệ hại, skin cho rồi mà còn đòi lại"
310,0,2,0,0,0,0,0,2,0,0,"gặp toàn hack map, gặp toàn đồng đội tệ hại,"
311,0,0,0,2,0,0,0,0,0,0,chơi được nhưng lag là lại văng game ra phải vô lại lại tụt uy tín
312,0,0,0,0,2,0,0,2,0,0,"tôi muốn game sửa lại cái hủy trận vì nếu muốn hủy buộc phải pick ba ad hoặc ba phép nên nhiều lúc gặp team ngáo, muốn hủy trận mà nó không cho thì pick ba ad thì xong có cái để hủy"
313,2,0,0,2,0,0,0,0,0,0,cập nhật liên tục mất hết mô hình 3d chả vui tí nào phải tải đi tải về làm đơ máy
314,0,0,0,2,0,0,0,0,0,0,đang chơi thì tự nhiên bị văng game không lí do làm trừ gần hết uy tín cày mãi mới lên lại thì cứ văng làm. trừ hết
315,0,0,0,2,0,0,0,0,0,0,game thì chẳng đăng nhập được rõ ràng là mới chơi?!
316,0,0,1,0,0,0,0,2,2,0,tệ hại elsu tí nữa là được cúp tại có thằng pick elsu phá game cay xoá elsu đi toàn trẻ trâu liệt nút bắn game tệ hại 2 sao vì còn cho quân huy free
317,0,0,0,2,0,0,0,0,0,0,lag vô cùng văng chục lần rồi ..
318,0,2,0,0,0,0,0,2,0,0,ghép toàn lũ tệ hại trừ hết sao của bố
319,0,0,0,0,0,0,0,2,0,0,game còn nhiều thành phần phá game
320,0,0,0,2,0,0,0,0,0,0,lag đơ máy không chơi được đang chơi mà văng game trong khi đó mạng mạnh
321,0,0,0,2,0,0,0,0,0,0,game đăng nhập thì văng vô cùng tệ hại
322,0,0,0,2,0,0,0,2,0,0,"mình chơi con tướng không biết chơi bọn nó tố cáo rồi bảo là mình phá game bị trừ uy tín nhưng mình có phá đâu, mạng bị lag 1 2 phút thì trừ 4 uy tín không thèm chơi nữa anh em chơi lại pubg cho rồi"
323,0,2,0,0,0,1,0,0,0,0,"sửa cái hệ thống ghép trận đi game ghép lệch trình vô cùng nhất là trong mấy cái chế độ giải trí, không biết giải trí chỗ nào mà vào toàn bị hành"
324,0,0,0,2,0,0,0,0,0,0,như tệ hại cứ lag lag
325,0,0,0,0,0,0,0,2,0,0,rank càng cao người chơi càng thiếu kĩ năng và nhiều gian lận
326,0,0,0,0,0,0,0,0,0,0,tệ hại
327,0,2,0,0,0,0,0,0,0,0,game thì cái gì cũng tốt trừ cái ghép trận không cân bằng tí nào rank cao thủ mà ghép trận cho toàn tinh anh
328,0,0,0,0,0,0,0,2,0,0,từ cao thủ 11 sao gặp toàn những người chơi gà nhất là ad và mid gánh nặng ad gặp chục trận 1 8 mid thì lúc 1 6 1 7 gánh t xuống tinh anh rất chi là cáu khi gặp thành phần như này đã vậy tố cáo không bị trừ uy tín chứ mong gặp những thành phần như này ở rank cao thì cho trừ 12 15 uy tín để người chơi bớt cáu
329,0,0,0,0,0,0,0,0,0,0,vui lắm
330,0,0,0,2,0,0,0,0,0,0,chơi cứ bị văng game
331,0,0,0,2,0,0,0,0,0,0,nhiều dung lượng quá
332,0,0,0,0,0,0,0,0,0,0,liên quân của tao hồi xưa đâu
333,0,0,0,2,0,0,0,0,0,0,hơi ấy nha. giật lag thì kinh điển luôn. nặng máy nữa
334,0,0,0,2,0,0,0,0,0,0,đã cập nhật rồi mà sao nói chưa cập nhật không cho chơi
335,0,0,0,2,0,0,0,0,0,0,tốt nhưng game hơi nặng nha
336,0,0,0,0,2,1,0,0,2,0,sửa tướng veera lại đi nó dùng 1 chiêu thôi khóa hết lại chiêu còn choáng nữa bởi vậy lúc nào vô trận là cấm con đó hết
337,0,0,0,0,0,0,0,0,0,0,game chơi cũng khá ổn nha
338,0,0,0,0,0,0,0,0,0,0,game cũng ổn
339,0,0,0,2,0,0,0,0,0,0,ý là bị văng ý chịu
340,0,2,0,0,0,1,0,2,0,0,tôi yêu cầu cần xử phạt hơn với mấy đứa afk yêu cầu cần ghép trận đàng hoàng chứ không phải ghép mấy đứa đâu đâu rồi vào mà phá game
341,0,0,0,2,0,1,0,0,0,0,văng game tất tải dữ liệu tự bật mong garena sửa lại
342,0,0,0,0,0,0,0,0,0,0,khá tốt
343,0,0,0,2,0,2,0,2,0,0,thấy game hay nhưng nhiều khi giật lag mặc dù mạng rất căng tự out game ra và trừ uy tín đồng đội lăng mạ tệ hại hay hack game tố cáo không chấp thuận
344,0,2,0,0,0,0,0,2,0,0,"ghép trận thì gà, hack map thì tràn lan nói gì người ta không qua mobile legends chơi hết, càng ngày càng chán game vô cùng"
345,0,0,0,0,2,0,0,0,0,0,đánh cả 10 trận không 1 điểm lực chiến là thế nào nhỉ
346,0,0,0,0,0,0,0,0,0,0,game vui và hay
347,0,0,0,2,0,0,0,0,0,0,game tệ hại vô trận thì bị thoát ra
348,0,0,0,2,0,1,0,0,0,0,"mong nhà phát hành fix lại lỗi ao trận ạ ,chứ chơi game chưa được một trận đã ao ra và trừ uy tính . rất mong nhà phát hành fix lại lỗi này cho người chơi , chơi game được tốt hơn ạ"
349,0,2,0,2,0,0,0,0,0,0,game phân rank ngu vô cùng lỗi với lại tố cáo thì lại không được
350,0,2,0,0,0,0,0,2,0,0,team afk vẫn bị trừ sao
351,0,0,0,0,0,0,0,0,0,0,đất hay
352,0,0,0,0,1,0,0,0,0,0,nếu game trở lại các mùa cũ thì vui hơn
353,0,0,0,2,0,0,0,0,0,0,game bị lỗi
354,0,0,0,2,0,0,0,0,0,0,game cập nhật xong máy yếu chơi lag quá
355,0,2,0,0,0,0,0,2,0,2,phá game nhiều quá tố cáo thì không được leo rank quá khó nên 3 sao thôi
356,0,0,0,0,0,0,0,0,0,0,không thích bằng free fire nha
357,0,2,0,0,2,1,0,2,0,2,"chơi game gặp ghép toàn afk, không biết chơi, chơi ngu thua liên tục. lên cao thủ, trong trận team afk bảo không mất sao phá lệ các kiểu xong ra ngoài vẫn bị trừ nếu vẫn trừ thì bảo không mất làm cái gì mà làm như rank cao thủ trở lên là rank cao lắm mà không mất sao gặp toàn tệ hại. đã thế mvp bại xuất sắc không một trừ sao đúng 1 lần 1 ngày, nên sửa ngay cứ mvp bại trên 9.0 là không mất sao, thứ hai là sửa thằng trong team afk thì cả team không mất sao từ chiến tướng trở xuống, sao không cho đánh giá 0 sao nhỉ"
